Date, Open, High, Low, Close, Volume
13-Apr-09,59700.00,60400.00,59200.00,59300.00,116380
10-Apr-09,59900.00,60700.00,59000.00,59500.00,181290
9-Apr-09,59900.00,60100.00,59100.00,59600.00,198350
8-Apr-09,60500.00,61100.00,59500.00,60400.00,110010
7-Apr-09,60700.00,60900.00,59900.00,60500.00,86880
6-Apr-09,59800.00,61300.00,59800.00,60500.00,148620
3-Apr-09,61300.00,61900.00,59600.00,59900.00,227180
2-Apr-09,63900.00,63900.00,61100.00,62000.00,233810
1-Apr-09,61200.00,63000.00,60600.00,62900.00,203820
31-Mar-09,59700.00,62000.00,58700.00,61000.00,217950
30-Mar-09,60500.00,60900.00,58700.00,58900.00,99380
27-Mar-09,58800.00,60400.00,58100.00,60100.00,317650
26-Mar-09,58000.00,59100.00,57600.00,59100.00,304450
25-Mar-09,58000.00,58400.00,57600.00,58000.00,156750
24-Mar-09,58400.00,58400.00,56700.00,58000.00,247200
23-Mar-09,58800.00,59600.00,57700.00,57700.00,199010
20-Mar-09,58900.00,59100.00,58200.00,58700.00,100480
19-Mar-09,57500.00,58200.00,57400.00,58000.00,110970
18-Mar-09,59400.00,59500.00,57500.00,57500.00,199220
17-Mar-09,59900.00,60100.00,58400.00,59000.00,130110
16-Mar-09,59000.00,60300.00,58000.00,59600.00,130790
13-Mar-09,59500.00,60100.00,58700.00,60000.00,111160
12-Mar-09,59900.00,60400.00,58000.00,60000.00,258740
11-Mar-09,58700.00,59800.00,57900.00,59400.00,181710
10-Mar-09,58200.00,59100.00,57500.00,59100.00,149120
9-Mar-09,58000.00,58600.00,56800.00,58200.00,116150
6-Mar-09,56500.00,58000.00,56100.00,57900.00,145900
5-Mar-09,54600.00,57000.00,54100.00,56500.00,274400
4-Mar-09,53600.00,55000.00,52800.00,54500.00,132660
3-Mar-09,53800.00,55000.00,52700.00,53400.00,107580
2-Mar-09,54300.00,54300.00,52400.00,54100.00,160080
27-Feb-09,56900.00,56900.00,54900.00,54900.00,111010
26-Feb-09,56800.00,58300.00,54500.00,56200.00,212100
25-Feb-09,56200.00,57100.00,54500.00,56800.00,187060
24-Feb-09,54700.00,56300.00,54000.00,55700.00,169690
23-Feb-09,53200.00,57800.00,52700.00,55900.00,222410
20-Feb-09,54500.00,54800.00,53200.00,53800.00,121290
19-Feb-09,53600.00,54900.00,52500.00,54700.00,289730
18-Feb-09,54700.00,54700.00,53500.00,54000.00,299490
17-Feb-09,55800.00,56600.00,54500.00,55100.00,333420
16-Feb-09,57500.00,58000.00,55500.00,57000.00,280920
13-Feb-09,57900.00,59000.00,57100.00,58000.00,198730
12-Feb-09,55900.00,58400.00,55000.00,58100.00,427590
11-Feb-09,56500.00,56800.00,55700.00,55800.00,269750
10-Feb-09,58600.00,59100.00,57300.00,57300.00,205930
9-Feb-09,59100.00,59800.00,57700.00,58300.00,235320
6-Feb-09,58400.00,60200.00,58200.00,59300.00,224430
5-Feb-09,59100.00,59200.00,58100.00,58600.00,145100
4-Feb-09,61400.00,61600.00,58800.00,59100.00,303110
3-Feb-09,60300.00,61500.00,59800.00,61100.00,164480
2-Feb-09,61800.00,61900.00,60100.00,60400.00,117060
30-Jan-09,62900.00,62900.00,61700.00,61700.00,85030
29-Jan-09,61700.00,63100.00,61600.00,62900.00,121580
28-Jan-09,60500.00,62700.00,60100.00,62600.00,171240
23-Jan-09,58800.00,59900.00,58500.00,59900.00,99440
22-Jan-09,58300.00,59900.00,58100.00,58500.00,131370
21-Jan-09,57900.00,59500.00,57100.00,58100.00,90570
20-Jan-09,59300.00,59700.00,58200.00,58500.00,116410
19-Jan-09,60400.00,61100.00,59600.00,59600.00,120260
16-Jan-09,59500.00,60900.00,59500.00,60900.00,146320
15-Jan-09,59400.00,60700.00,59100.00,59700.00,175320
14-Jan-09,60400.00,61600.00,59200.00,60700.00,171700
13-Jan-09,60800.00,60800.00,58900.00,60100.00,170620
12-Jan-09,60500.00,61300.00,59600.00,59900.00,116190
9-Jan-09,61100.00,62000.00,59600.00,59900.00,156400
8-Jan-09,61900.00,62000.00,61000.00,61300.00,174400
7-Jan-09,63200.00,63200.00,60800.00,61800.00,385400
6-Jan-09,61900.00,62800.00,61000.00,62300.00,179340
5-Jan-09,63500.00,63500.00,60800.00,61800.00,256730
2-Jan-09,64600.00,65100.00,62400.00,63800.00,147920
30-Dec-08,64700.00,65400.00,64000.00,65400.00,290560
29-Dec-08,60400.00,64000.00,60100.00,64000.00,112660
26-Dec-08,61000.00,61900.00,60000.00,61300.00,71050
24-Dec-08,61000.00,61800.00,60000.00,60500.00,110580
23-Dec-08,60400.00,61000.00,59500.00,60600.00,120200
22-Dec-08,61600.00,62900.00,59600.00,60400.00,122220
19-Dec-08,63700.00,64000.00,61400.00,62200.00,166780
18-Dec-08,61600.00,64000.00,60300.00,62700.00,260130
17-Dec-08,59600.00,60800.00,59400.00,60800.00,180580
16-Dec-08,59300.00,59700.00,57800.00,59500.00,252180
15-Dec-08,59300.00,60800.00,59100.00,59100.00,201690
12-Dec-08,58700.00,60000.00,57800.00,58900.00,167740
11-Dec-08,59100.00,60400.00,58200.00,59800.00,326840
10-Dec-08,58700.00,61100.00,58200.00,59300.00,312570
9-Dec-08,59700.00,59900.00,57500.00,58000.00,227940
8-Dec-08,57800.00,60800.00,57000.00,60100.00,245420
5-Dec-08,56500.00,59200.00,56500.00,58400.00,218760
4-Dec-08,56000.00,57300.00,55500.00,56500.00,217590
3-Dec-08,56700.00,57000.00,54100.00,55700.00,358500
2-Dec-08,57500.00,59400.00,56500.00,56500.00,193030
1-Dec-08,62000.00,62400.00,58500.00,58500.00,361430
28-Nov-08,63100.00,64000.00,62100.00,63500.00,242360
27-Nov-08,65200.00,66200.00,62600.00,64000.00,359330
26-Nov-08,64700.00,67000.00,62800.00,66100.00,286410
25-Nov-08,63000.00,66000.00,60200.00,66000.00,202390
24-Nov-08,64000.00,64900.00,60000.00,62000.00,238420
21-Nov-08,61500.00,66100.00,59700.00,66000.00,113230
20-Nov-08,61000.00,62000.00,59000.00,60900.00,126990
19-Nov-08,58300.00,61600.00,56000.00,61500.00,179600
18-Nov-08,62900.00,63500.00,58000.00,58000.00,269240
17-Nov-08,66500.00,67000.00,62500.00,62500.00,207510
14-Nov-08,65000.00,69100.00,63800.00,64900.00,353480
13-Nov-08,64300.00,65000.00,62500.00,65000.00,171840
12-Nov-08,63100.00,65400.00,62200.00,63500.00,329830
11-Nov-08,60200.00,65800.00,58600.00,62700.00,304320
10-Nov-08,60300.00,61600.00,58200.00,58900.00,196990
7-Nov-08,59000.00,60500.00,56400.00,60300.00,147570
6-Nov-08,57000.00,59600.00,56200.00,59300.00,174540
5-Nov-08,56400.00,58000.00,55100.00,57800.00,244960
4-Nov-08,54100.00,55400.00,52500.00,55000.00,309260
3-Nov-08,56100.00,56700.00,53500.00,54000.00,388360
31-Oct-08,51100.00,56500.00,51100.00,56200.00,263940
30-Oct-08,50300.00,53500.00,48500.00,53500.00,361050
29-Oct-08,53600.00,53800.00,48800.00,48800.00,686870
28-Oct-08,53000.00,54100.00,49100.00,52000.00,415750
27-Oct-08,59000.00,59800.00,48800.00,52400.00,344410
24-Oct-08,60000.00,60000.00,55000.00,57400.00,208310
23-Oct-08,61000.00,62900.00,58300.00,58900.00,236620
22-Oct-08,60000.00,64200.00,60000.00,62800.00,345440
21-Oct-08,62000.00,63000.00,60000.00,62000.00,160410
20-Oct-08,61500.00,63800.00,60800.00,62000.00,105640
17-Oct-08,61000.00,63600.00,57000.00,61500.00,162390
16-Oct-08,59900.00,60600.00,57300.00,60600.00,190670
15-Oct-08,61000.00,62500.00,60300.00,61800.00,173690
14-Oct-08,61200.00,62400.00,59700.00,62400.00,313260
13-Oct-08,61000.00,63100.00,59600.00,60000.00,143670
10-Oct-08,60400.00,60600.00,55000.00,59900.00,250990
9-Oct-08,61000.00,61600.00,59600.00,60000.00,347620
8-Oct-08,63100.00,63900.00,60200.00,61000.00,293740
7-Oct-08,65000.00,65700.00,64000.00,65000.00,199490
6-Oct-08,65000.00,66500.00,62900.00,66000.00,132490
1-Oct-08,64500.00,65300.00,63900.00,65000.00,114020
30-Sep-08,65400.00,65900.00,63800.00,64500.00,153960
29-Sep-08,64500.00,66500.00,64500.00,66000.00,235070
26-Sep-08,65300.00,65700.00,64300.00,65000.00,158590
25-Sep-08,65000.00,66100.00,63900.00,65900.00,179390
24-Sep-08,63200.00,66000.00,63100.00,65900.00,155120
23-Sep-08,63000.00,64300.00,62300.00,64000.00,167590
22-Sep-08,66000.00,66000.00,62700.00,63800.00,320190
19-Sep-08,67200.00,67300.00,64500.00,65600.00,278120
18-Sep-08,65900.00,66200.00,63600.00,65100.00,151150
17-Sep-08,63300.00,68100.00,62300.00,67100.00,347960
16-Sep-08,64900.00,66400.00,61100.00,63100.00,201310
12-Sep-08,64700.00,66300.00,64500.00,65200.00,104690
11-Sep-08,63300.00,64100.00,62300.00,64100.00,290400
10-Sep-08,61400.00,64400.00,60700.00,64200.00,162110
9-Sep-08,63000.00,63900.00,61500.00,61500.00,188190
8-Sep-08,63600.00,64300.00,62000.00,63600.00,252420
5-Sep-08,63000.00,64300.00,62100.00,63600.00,204360
4-Sep-08,66500.00,66900.00,64000.00,64000.00,159130
3-Sep-08,70000.00,70300.00,64500.00,66500.00,236030
2-Sep-08,67200.00,67800.00,65600.00,67700.00,167720
1-Sep-08,65000.00,65700.00,64200.00,65700.00,184370
29-Aug-08,66700.00,66800.00,64800.00,65000.00,157290
28-Aug-08,65000.00,65800.00,63600.00,65600.00,121080
27-Aug-08,63900.00,65800.00,63100.00,64800.00,82360
26-Aug-08,64000.00,64000.00,61900.00,63800.00,164340
25-Aug-08,63900.00,65300.00,63100.00,63200.00,141140
22-Aug-08,63900.00,66700.00,62700.00,64200.00,171990
21-Aug-08,64000.00,64200.00,62500.00,63900.00,131530
20-Aug-08,65300.00,66400.00,63000.00,63900.00,280790
19-Aug-08,67300.00,67300.00,65000.00,65300.00,59750
18-Aug-08,67000.00,68500.00,65300.00,67300.00,117320
14-Aug-08,63300.00,67200.00,63300.00,67000.00,130830
13-Aug-08,66500.00,67800.00,63800.00,64600.00,161480
12-Aug-08,68000.00,68500.00,65200.00,66500.00,165500
11-Aug-08,65300.00,69500.00,65300.00,68000.00,167660
8-Aug-08,65900.00,67800.00,65000.00,66800.00,304410
7-Aug-08,67100.00,67100.00,63500.00,65300.00,211210
6-Aug-08,63800.00,65500.00,63100.00,65400.00,113600
5-Aug-08,61800.00,63200.00,60900.00,63000.00,177660
4-Aug-08,62000.00,63000.00,59500.00,59900.00,359330
1-Aug-08,64000.00,64000.00,61900.00,62000.00,98220
31-Jul-08,63800.00,64400.00,61900.00,64200.00,136100
30-Jul-08,62500.00,63400.00,61400.00,62800.00,114090
29-Jul-08,61400.00,62000.00,59500.00,62000.00,161440
28-Jul-08,62600.00,62600.00,60900.00,62000.00,119150
25-Jul-08,61700.00,62800.00,60400.00,61600.00,105150
24-Jul-08,59900.00,61900.00,58600.00,61900.00,206140
23-Jul-08,60000.00,60000.00,58500.00,59500.00,235380
22-Jul-08,60000.00,60000.00,55000.00,57000.00,135710
21-Jul-08,56000.00,60100.00,56000.00,59500.00,235290
18-Jul-08,55700.00,56400.00,53700.00,55900.00,142830
17-Jul-08,51400.00,56200.00,50700.00,55000.00,447500
16-Jul-08,51100.00,51900.00,49700.00,49950.00,397720
15-Jul-08,55500.00,55800.00,51400.00,51500.00,389300
14-Jul-08,55100.00,56500.00,55000.00,56000.00,147470
11-Jul-08,56400.00,56400.00,54400.00,55200.00,291240
10-Jul-08,57900.00,58000.00,55600.00,56500.00,255010
9-Jul-08,58000.00,58000.00,55800.00,57000.00,236280
8-Jul-08,59100.00,59400.00,56100.00,57800.00,155890
7-Jul-08,61000.00,61400.00,59600.00,59700.00,109020
4-Jul-08,60200.00,61800.00,59400.00,60600.00,85140
3-Jul-08,59200.00,61900.00,58100.00,60700.00,119460
2-Jul-08,60000.00,62000.00,57300.00,59400.00,256590
1-Jul-08,64400.00,65400.00,60700.00,60700.00,204820
30-Jun-08,66000.00,66000.00,64200.00,64800.00,119760
27-Jun-08,65500.00,66000.00,63900.00,64900.00,245860
26-Jun-08,66500.00,67600.00,66300.00,66900.00,144610
25-Jun-08,67000.00,67000.00,65900.00,66900.00,74210
24-Jun-08,66100.00,67200.00,65100.00,66600.00,118390
23-Jun-08,65900.00,67700.00,65500.00,66600.00,107400
20-Jun-08,66500.00,67400.00,65200.00,66600.00,148560
19-Jun-08,68500.00,68500.00,65600.00,66900.00,200370
18-Jun-08,63100.00,68700.00,62500.00,68700.00,317520
17-Jun-08,62000.00,63800.00,61500.00,63800.00,441230
16-Jun-08,60600.00,61900.00,60200.00,61800.00,321070
13-Jun-08,61900.00,62000.00,59100.00,61400.00,340440
12-Jun-08,61500.00,62200.00,61300.00,61700.00,816880
11-Jun-08,62500.00,62500.00,60600.00,61900.00,350200
10-Jun-08,62400.00,62600.00,61100.00,62600.00,419790
9-Jun-08,60700.00,62400.00,59000.00,62400.00,178150
5-Jun-08,59700.00,60900.00,59300.00,60900.00,142790
4-Jun-08,61000.00,61000.00,59300.00,59900.00,173430
3-Jun-08,61800.00,63200.00,60300.00,61000.00,281490
2-Jun-08,61300.00,61800.00,60400.00,61200.00,91250
30-May-08,62100.00,62100.00,60600.00,62100.00,170050
29-May-08,58500.00,61400.00,58500.00,61400.00,109830
28-May-08,60600.00,60600.00,59000.00,59000.00,66300
27-May-08,58000.00,59900.00,57800.00,59500.00,129270
26-May-08,58500.00,58800.00,57200.00,57600.00,104250
23-May-08,60000.00,60300.00,58800.00,59100.00,197500
22-May-08,60200.00,60700.00,59700.00,60300.00,94330
21-May-08,61300.00,61300.00,59900.00,60800.00,109170
20-May-08,61100.00,61600.00,60900.00,61400.00,90130
19-May-08,62400.00,62500.00,61000.00,61400.00,202180
16-May-08,61800.00,63100.00,61000.00,62400.00,189200
15-May-08,62700.00,63200.00,61100.00,62400.00,124650
14-May-08,61500.00,62500.00,60700.00,62500.00,122140
13-May-08,62000.00,62000.00,60700.00,61200.00,108860
9-May-08,61900.00,62700.00,61000.00,61000.00,71970
8-May-08,60700.00,62600.00,60200.00,61900.00,72500
7-May-08,61000.00,62000.00,60300.00,61100.00,98900
6-May-08,62600.00,62600.00,60600.00,61000.00,162940
2-May-08,63500.00,64000.00,61200.00,62600.00,195560
30-Apr-08,61700.00,63500.00,60800.00,63500.00,167230
29-Apr-08,61100.00,62000.00,60200.00,61700.00,179120
28-Apr-08,61800.00,61800.00,59200.00,59900.00,84860
25-Apr-08,59800.00,61600.00,59800.00,61300.00,112070
24-Apr-08,60700.00,60800.00,59200.00,59600.00,95580
23-Apr-08,58300.00,60800.00,58300.00,60700.00,147920
22-Apr-08,56700.00,59500.00,55700.00,59400.00,173840
21-Apr-08,55300.00,56500.00,55300.00,56500.00,51490
18-Apr-08,54600.00,55500.00,54200.00,55200.00,99360
17-Apr-08,56000.00,56500.00,55200.00,55600.00,40430
16-Apr-08,55900.00,55900.00,55100.00,55800.00,68100
15-Apr-08,55400.00,55600.00,54200.00,55600.00,80160
14-Apr-08,56000.00,56000.00,54000.00,55500.00,127350
11-Apr-08,57100.00,57100.00,54500.00,56600.00,176870
10-Apr-08,55900.00,57300.00,55400.00,56500.00,110980
8-Apr-08,56700.00,57000.00,56100.00,56200.00,86740
7-Apr-08,56000.00,56600.00,55500.00,56600.00,92700
4-Apr-08,54100.00,56000.00,53500.00,55800.00,161230
3-Apr-08,52100.00,54400.00,52000.00,54000.00,197790
2-Apr-08,53000.00,53200.00,51700.00,52600.00,167710
1-Apr-08,53000.00,53400.00,51000.00,52400.00,193810
31-Mar-08,52500.00,53500.00,52300.00,53500.00,163560
28-Mar-08,52500.00,52900.00,51900.00,52100.00,194700
27-Mar-08,51400.00,53800.00,51100.00,53000.00,174560
26-Mar-08,50300.00,52200.00,50300.00,51800.00,165570
25-Mar-08,50700.00,51300.00,49850.00,50000.00,201180
24-Mar-08,52100.00,52300.00,50100.00,50200.00,166810
21-Mar-08,50500.00,52000.00,50000.00,52000.00,207390
20-Mar-08,49700.00,50600.00,48900.00,49450.00,224850
19-Mar-08,53000.00,53500.00,49450.00,49450.00,385260
18-Mar-08,51900.00,52500.00,50800.00,51800.00,211990
17-Mar-08,53400.00,53800.00,51700.00,51800.00,143360
14-Mar-08,54000.00,54500.00,53100.00,53900.00,99830
13-Mar-08,55100.00,55300.00,52200.00,53700.00,419670
12-Mar-08,58400.00,58600.00,55300.00,55400.00,287290
11-Mar-08,57000.00,57800.00,56500.00,57500.00,188670
10-Mar-08,58800.00,58800.00,57000.00,57800.00,97390
7-Mar-08,60000.00,60100.00,58600.00,58900.00,75730
6-Mar-08,60400.00,61400.00,58500.00,61200.00,112730
5-Mar-08,60800.00,61200.00,58300.00,59200.00,59440
4-Mar-08,57100.00,60900.00,57100.00,60500.00,156110
3-Mar-08,57900.00,57900.00,56700.00,57100.00,135250
29-Feb-08,59100.00,60100.00,59000.00,59000.00,65300
28-Feb-08,58900.00,60700.00,58800.00,60400.00,95370
27-Feb-08,60200.00,60600.00,58600.00,58800.00,104890
26-Feb-08,62400.00,62700.00,59800.00,60000.00,111850
25-Feb-08,62500.00,63500.00,60500.00,61300.00,43330
22-Feb-08,62500.00,63100.00,61400.00,61800.00,57770
21-Feb-08,61900.00,64000.00,60500.00,64000.00,160880
20-Feb-08,57800.00,62400.00,57500.00,61800.00,358930
19-Feb-08,55500.00,58500.00,55200.00,57500.00,247160
18-Feb-08,56300.00,57100.00,54700.00,54800.00,243770
15-Feb-08,57700.00,57800.00,55900.00,56600.00,290010
14-Feb-08,57300.00,58900.00,57000.00,58500.00,169200
13-Feb-08,58200.00,58700.00,57300.00,57300.00,68500
12-Feb-08,59800.00,60400.00,57500.00,58000.00,195540
11-Feb-08,59000.00,60300.00,58800.00,59700.00,67060
5-Feb-08,62400.00,62700.00,60400.00,60500.00,217040
4-Feb-08,63000.00,64200.00,61700.00,62800.00,137140
1-Feb-08,61600.00,64300.00,61600.00,62600.00,122550
31-Jan-08,60000.00,62500.00,58200.00,62000.00,199920
30-Jan-08,61000.00,62300.00,60000.00,60600.00,116470
29-Jan-08,62000.00,62000.00,60300.00,60400.00,133200
28-Jan-08,62800.00,63000.00,59200.00,63000.00,87030
25-Jan-08,62500.00,64000.00,61300.00,63000.00,101210
24-Jan-08,60800.00,62100.00,60200.00,61800.00,94570
23-Jan-08,63000.00,63500.00,58900.00,60500.00,209330
22-Jan-08,61800.00,63000.00,55900.00,62700.00,258630
21-Jan-08,65200.00,66100.00,62400.00,64000.00,101610
18-Jan-08,66900.00,66900.00,64100.00,65800.00,175210
17-Jan-08,67000.00,68700.00,66600.00,66800.00,202770
16-Jan-08,67000.00,68000.00,65500.00,65600.00,159180
15-Jan-08,69700.00,69700.00,67000.00,68300.00,145550
14-Jan-08,71300.00,72200.00,68600.00,69800.00,108720
11-Jan-08,74500.00,74600.00,71200.00,71900.00,96970
10-Jan-08,73300.00,76000.00,72200.00,74300.00,218220
9-Jan-08,71000.00,71900.00,70200.00,71700.00,170070
8-Jan-08,71500.00,72600.00,70400.00,72500.00,218630
7-Jan-08,67800.00,70600.00,67800.00,69600.00,91230
4-Jan-08,69700.00,70800.00,68900.00,69700.00,69090
3-Jan-08,69800.00,71000.00,69300.00,70500.00,46250
2-Jan-08,71000.00,71800.00,69000.00,71100.00,104270
28-Dec-07,71100.00,74000.00,71000.00,71000.00,131740
27-Dec-07,68000.00,72500.00,68000.00,72100.00,106030
26-Dec-07,68000.00,68900.00,67500.00,68300.00,47260
24-Dec-07,67000.00,69500.00,66700.00,68400.00,70570
21-Dec-07,67700.00,68200.00,66100.00,66100.00,143000
20-Dec-07,70000.00,70600.00,66100.00,66600.00,105840
18-Dec-07,69000.00,71000.00,67800.00,70600.00,69990
17-Dec-07,71200.00,71200.00,68800.00,69000.00,58470
14-Dec-07,69800.00,71700.00,69500.00,71200.00,92810
13-Dec-07,68800.00,70300.00,68000.00,69900.00,141380
12-Dec-07,65900.00,69300.00,65400.00,68800.00,225260
11-Dec-07,66300.00,67900.00,65600.00,66500.00,228760
10-Dec-07,68800.00,69500.00,65100.00,65100.00,231290
7-Dec-07,72400.00,72900.00,67600.00,70300.00,184870
6-Dec-07,71900.00,73000.00,70800.00,71600.00,197530
5-Dec-07,73000.00,73000.00,70200.00,71600.00,237590
4-Dec-07,72600.00,73600.00,71700.00,73000.00,173900
3-Dec-07,76200.00,76200.00,72100.00,72500.00,170060
30-Nov-07,76100.00,78000.00,76000.00,76200.00,132230
29-Nov-07,77000.00,78000.00,75200.00,77000.00,153850
28-Nov-07,75900.00,77500.00,74000.00,76300.00,150130
27-Nov-07,70000.00,74300.00,68500.00,74000.00,144720
26-Nov-07,70800.00,73500.00,70100.00,72000.00,144920
23-Nov-07,72200.00,74000.00,65700.00,69000.00,256200
22-Nov-07,69000.00,79900.00,69000.00,73500.00,203020
21-Nov-07,71100.00,72700.00,69100.00,69500.00,257210
20-Nov-07,69100.00,71300.00,65600.00,71000.00,346060
19-Nov-07,74300.00,76800.00,71000.00,71000.00,88310
16-Nov-07,73100.00,76000.00,71300.00,75700.00,327290
15-Nov-07,80000.00,80200.00,73300.00,75600.00,637740
14-Nov-07,87000.00,87800.00,79300.00,82000.00,531440
13-Nov-07,89200.00,89900.00,81900.00,86700.00,214320
12-Nov-07,88100.00,91000.00,86500.00,88900.00,514430
9-Nov-07,85000.00,92500.00,84200.00,87900.00,638250
8-Nov-07,84000.00,85200.00,82300.00,83700.00,334590
7-Nov-07,85500.00,86000.00,83800.00,84700.00,355200
6-Nov-07,84500.00,86200.00,82600.00,83700.00,284380
5-Nov-07,83500.00,86300.00,83500.00,83700.00,428160
2-Nov-07,81600.00,90000.00,80300.00,83000.00,502250
1-Nov-07,84000.00,84200.00,81000.00,82200.00,806900
31-Oct-07,86000.00,88500.00,84100.00,85700.00,477360
30-Oct-07,84000.00,90000.00,83100.00,89200.00,250910
29-Oct-07,83900.00,84000.00,81100.00,84000.00,104070
26-Oct-07,75700.00,84000.00,75700.00,83900.00,459520
25-Oct-07,69700.00,75800.00,69200.00,75800.00,361950
24-Oct-07,66700.00,70900.00,66500.00,69600.00,232130
23-Oct-07,67300.00,67500.00,65500.00,67100.00,86250
22-Oct-07,66500.00,66900.00,65900.00,66700.00,118790
19-Oct-07,66300.00,68800.00,65900.00,68700.00,228040
18-Oct-07,66300.00,69000.00,65500.00,66000.00,117350
17-Oct-07,69000.00,69000.00,65000.00,67400.00,109230
16-Oct-07,70200.00,70200.00,68000.00,68900.00,145770
15-Oct-07,70000.00,70000.00,68500.00,69200.00,67540
12-Oct-07,69900.00,69900.00,67900.00,68300.00,62600
11-Oct-07,69400.00,70200.00,68300.00,69900.00,93270
10-Oct-07,65700.00,69500.00,65000.00,69400.00,164040
9-Oct-07,62700.00,65600.00,62300.00,64900.00,136410
8-Oct-07,63500.00,64300.00,61600.00,61700.00,71390
5-Oct-07,63900.00,64000.00,63100.00,63500.00,107490
4-Oct-07,66300.00,67000.00,62800.00,64000.00,168050
2-Oct-07,67600.00,68000.00,66200.00,66200.00,90380
1-Oct-07,67400.00,67900.00,66500.00,67200.00,45920
28-Sep-07,67500.00,68700.00,67300.00,68300.00,34040
27-Sep-07,67000.00,69800.00,66900.00,67500.00,82870
21-Sep-07,68600.00,68600.00,67000.00,67300.00,28550
20-Sep-07,69700.00,69700.00,68000.00,68600.00,98540
19-Sep-07,67500.00,69800.00,67500.00,69800.00,68590
18-Sep-07,68300.00,68300.00,67200.00,67500.00,30720
17-Sep-07,68300.00,68600.00,67800.00,68000.00,41580
14-Sep-07,68300.00,68300.00,67200.00,68300.00,41500
13-Sep-07,66800.00,68900.00,66500.00,67600.00,55010
12-Sep-07,66900.00,67300.00,65700.00,66000.00,10550
11-Sep-07,66900.00,67500.00,66100.00,66800.00,34250
10-Sep-07,65900.00,66600.00,65500.00,66100.00,24270
7-Sep-07,66700.00,67300.00,65900.00,67000.00,51030
6-Sep-07,67500.00,67500.00,66100.00,66700.00,15740
5-Sep-07,67300.00,67900.00,65700.00,67300.00,72700
4-Sep-07,65900.00,67300.00,65900.00,67300.00,87240
3-Sep-07,66600.00,66800.00,65500.00,65900.00,25500
31-Aug-07,64600.00,66500.00,63700.00,66500.00,198440
30-Aug-07,64500.00,65700.00,62800.00,63900.00,84170
29-Aug-07,60000.00,64500.00,60000.00,63000.00,281770
28-Aug-07,60000.00,61400.00,60000.00,61400.00,30230
27-Aug-07,60400.00,61300.00,60000.00,60800.00,144770
24-Aug-07,58500.00,59600.00,58100.00,59400.00,138610
23-Aug-07,58100.00,59100.00,58100.00,58500.00,85340
22-Aug-07,57900.00,58200.00,57500.00,58000.00,81030
21-Aug-07,58200.00,58200.00,56300.00,57500.00,80080
20-Aug-07,54800.00,57900.00,54800.00,57000.00,147720
17-Aug-07,55200.00,57700.00,54800.00,54800.00,239070
16-Aug-07,59500.00,60000.00,55100.00,55100.00,203790
14-Aug-07,59400.00,61600.00,59100.00,61500.00,142030
13-Aug-07,59600.00,60100.00,58600.00,59300.00,43070
10-Aug-07,60000.00,60800.00,59500.00,59500.00,68630
9-Aug-07,62100.00,62300.00,60700.00,61200.00,111700
8-Aug-07,62200.00,62800.00,61400.00,62500.00,128940
7-Aug-07,63400.00,64100.00,61600.00,61600.00,108610
6-Aug-07,64300.00,64900.00,62100.00,63400.00,54570
3-Aug-07,62500.00,65400.00,62500.00,65400.00,54500
2-Aug-07,64100.00,65500.00,61700.00,62500.00,81430
1-Aug-07,66100.00,66100.00,64000.00,64700.00,45030
31-Jul-07,66800.00,66800.00,65300.00,66200.00,35550
30-Jul-07,65000.00,66700.00,62900.00,66700.00,139370
27-Jul-07,67000.00,67000.00,64600.00,65000.00,142710
26-Jul-07,65500.00,67500.00,65500.00,66800.00,85820
25-Jul-07,67300.00,67600.00,65400.00,65400.00,108130
24-Jul-07,68100.00,68200.00,66500.00,67300.00,176650
23-Jul-07,65000.00,66800.00,64500.00,66800.00,108730
20-Jul-07,64000.00,65000.00,63900.00,65000.00,92750
19-Jul-07,64300.00,65000.00,64000.00,64600.00,86120
18-Jul-07,66500.00,66500.00,63900.00,63900.00,132660
16-Jul-07,66300.00,67300.00,65500.00,65600.00,147100
13-Jul-07,68500.00,68500.00,67200.00,67200.00,73140
12-Jul-07,68400.00,68800.00,66200.00,67300.00,106060
11-Jul-07,65900.00,69500.00,65100.00,68100.00,209170
10-Jul-07,68100.00,68800.00,66400.00,66400.00,113700
9-Jul-07,68800.00,69300.00,67600.00,67700.00,88370
6-Jul-07,70000.00,70000.00,67400.00,68500.00,113160
5-Jul-07,70300.00,71200.00,69600.00,69600.00,39160
4-Jul-07,70100.00,71500.00,68300.00,71300.00,180610
3-Jul-07,71500.00,71900.00,70000.00,70000.00,230170
2-Jul-07,72900.00,72900.00,71000.00,71500.00,82940
29-Jun-07,71300.00,73200.00,70600.00,73200.00,136240
28-Jun-07,72800.00,72800.00,70700.00,70700.00,71090
27-Jun-07,73000.00,73200.00,70500.00,71600.00,59640
26-Jun-07,73200.00,73200.00,72000.00,72500.00,58100
25-Jun-07,70000.00,72900.00,70000.00,72800.00,46580
22-Jun-07,70900.00,70900.00,70000.00,70000.00,87410
21-Jun-07,71100.00,74000.00,71100.00,72000.00,91740
20-Jun-07,70700.00,73200.00,70600.00,72200.00,124450
19-Jun-07,71100.00,71700.00,70100.00,71100.00,74700
18-Jun-07,72000.00,72500.00,70000.00,71100.00,89000
15-Jun-07,73400.00,73400.00,70800.00,72000.00,80810
14-Jun-07,68000.00,73700.00,67900.00,73700.00,139700
13-Jun-07,69400.00,70100.00,67600.00,68900.00,106590
